participant, trial, stimulus, response, rt
24, 156, O, f, 0.11
24, 157, O, f, 0.386
24, 158, O, f, 0.11
24, 159, O, f, 0.384
24, 160, Q, NIL, NIL
24, 161, O, f, 0.11
24, 162, O, f, 0.11
24, 163, O, f, 0.389
24, 164, O, f, 0.11
24, 165, O, f, 0.11
24, 166, O, f, 0.11
24, 167, O, f, 0.387
24, 168, O, f, 0.386
24, 169, O, f, 0.384
24, 170, O, f, 0.386
24, 171, O, f, 0.11
24, 172, O, f, 0.387
24, 173, Q, f, 0.11
24, 174, O, f, 0.11
24, 175, O, f, 0.11
24, 176, O, f, 0.387
24, 177, O, f, 0.385
24, 178, O, f, 0.11
24, 179, O, f, 0.386
24, 180, Q, f, 0.11
24, 181, Q, NIL, NIL
24, 182, Q, NIL, NIL
24, 183, O, f, 0.386
24, 184, O, f, 0.386
24, 185, O, f, 0.11
24, 186, O, f, 0.386
24, 187, O, f, 0.384
24, 188, O, f, 0.384
24, 189, O, f, 0.386
24, 190, O, f, 0.383
24, 191, O, f, 0.11
24, 192, Q, NIL, NIL
24, 193, O, f, 0.386
24, 194, O, f, 0.11
24, 195, O, f, 0.383
24, 196, O, f, 0.385
24, 197, Q, f, 0.11
24, 198, O, f, 0.11
24, 199, O, f, 0.11
24, 200, O, f, 0.384
