participant, trial, stimulus, response, rt
9, 176, O, f, 0.11
9, 177, O, f, 0.386
9, 178, O, f, 0.11
9, 179, O, f, 0.384
9, 180, O, f, 0.385
9, 181, O, f, 0.386
9, 182, O, f, 0.387
9, 183, Q, NIL, NIL
9, 184, O, f, 0.385
9, 185, O, f, 0.11
9, 186, O, f, 0.11
9, 187, O, f, 0.11
9, 188, O, f, 0.384
9, 189, O, f, 0.388
9, 190, O, f, 0.384
9, 191, O, f, 0.383
9, 192, O, f, 0.386
9, 193, O, f, 0.11
9, 194, O, f, 0.386
9, 195, O, f, 0.11
9, 196, O, f, 0.382
9, 197, O, f, 0.385
9, 198, Q, f, 0.11
9, 199, O, f, 0.11
9, 200, O, f, 0.386
