participant, trial, stimulus, response, rt
22, 116, O, f, 0.11
22, 117, O, f, 0.384
22, 118, O, f, 0.387
22, 119, O, f, 0.385
22, 120, O, f, 0.11
22, 121, O, f, 0.388
22, 122, O, f, 0.11
22, 123, O, f, 0.11
22, 124, O, f, 0.11
22, 125, O, f, 0.384
22, 126, O, f, 0.11
22, 127, O, f, 0.11
22, 128, O, f, 0.11
22, 129, O, f, 0.385
22, 130, Q, NIL, NIL
22, 131, O, f, 0.11
22, 132, O, f, 0.11
22, 133, O, f, 0.11
22, 134, O, f, 0.11
22, 135, O, f, 0.11
22, 136, O, f, 0.11
22, 137, O, f, 0.384
22, 138, O, f, 0.11
22, 139, Q, f, 0.11
22, 140, Q, NIL, NIL
22, 141, O, f, 0.386
22, 142, O, f, 0.387
22, 143, O, f, 0.11
22, 144, O, f, 0.385
22, 145, O, f, 0.389
22, 146, O, f, 0.11
22, 147, Q, NIL, NIL
22, 148, O, f, 0.387
22, 149, O, f, 0.387
22, 150, O, f, 0.384
22, 151, O, f, 0.11
22, 152, Q, NIL, NIL
22, 153, O, f, 0.386
22, 154, O, f, 0.383
22, 155, O, f, 0.11
22, 156, O, f, 0.11
22, 157, O, f, 0.384
22, 158, O, f, 0.11
22, 159, O, f, 0.11
22, 160, O, f, 0.387
22, 161, O, f, 0.11
22, 162, O, f, 0.11
22, 163, O, f, 0.384
22, 164, O, f, 0.385
22, 165, O, f, 0.386
22, 166, O, f, 0.388
22, 167, Q, NIL, NIL
22, 168, O, f, 0.384
22, 169, O, f, 0.11
22, 170, O, f, 0.384
22, 171, O, f, 0.383
22, 172, O, f, 0.11
22, 173, O, f, 0.388
22, 174, O, f, 0.11
22, 175, O, f, 0.385
22, 176, O, f, 0.11
22, 177, O, f, 0.11
22, 178, O, f, 0.387
22, 179, O, f, 0.389
22, 180, O, f, 0.11
22, 181, Q, NIL, NIL
22, 182, O, f, 0.386
22, 183, O, f, 0.386
22, 184, O, f, 0.11
22, 185, O, f, 0.11
22, 186, O, f, 0.11
22, 187, O, f, 0.385
22, 188, O, f, 0.11
22, 189, O, f, 0.11
22, 190, O, f, 0.386
22, 191, O, f, 0.11
22, 192, Q, NIL, NIL
22, 193, O, f, 0.385
22, 194, O, f, 0.11
22, 195, O, f, 0.386
22, 196, O, f, 0.11
22, 197, O, f, 0.386
22, 198, O, f, 0.11
22, 199, O, f, 0.386
22, 200, O, f, 0.11
