participant, trial, stimulus, response, rt
23, 114, O, f, 0.387
23, 115, O, f, 0.39
23, 116, O, f, 0.385
23, 117, O, f, 0.387
23, 118, O, f, 0.384
23, 119, O, f, 0.383
23, 120, O, f, 0.384
23, 121, O, f, 0.382
23, 122, O, f, 0.385
23, 123, O, f, 0.386
23, 124, Q, NIL, NIL
23, 125, O, f, 0.389
23, 126, O, f, 0.386
23, 127, O, f, 0.387
23, 128, O, f, 0.39
23, 129, O, f, 0.385
23, 130, O, f, 0.389
23, 131, O, f, 0.388
23, 132, O, f, 0.388
23, 133, O, f, 0.385
23, 134, O, f, 0.385
23, 135, O, f, 0.387
23, 136, Q, NIL, NIL
23, 137, O, f, 0.385
23, 138, Q, NIL, NIL
23, 139, O, f, 0.384
23, 140, O, f, 0.384
23, 141, O, f, 0.385
23, 142, O, f, 0.386
23, 143, O, f, 0.385
23, 144, O, f, 0.387
23, 145, O, f, 0.383
23, 146, O, f, 0.385
23, 147, O, f, 0.385
23, 148, O, f, 0.389
23, 149, O, f, 0.383
23, 150, O, f, 0.385
23, 151, O, f, 0.395
23, 152, O, f, 0.385
23, 153, O, f, 0.386
23, 154, O, f, 0.385
23, 155, O, f, 0.386
23, 156, O, f, 0.388
23, 157, Q, NIL, NIL
23, 158, O, f, 0.384
23, 159, Q, NIL, NIL
23, 160, O, f, 0.385
23, 161, O, f, 0.384
23, 162, O, f, 0.385
23, 163, O, f, 0.384
23, 164, O, f, 0.383
23, 165, O, f, 0.383
23, 166, O, f, 0.387
23, 167, O, f, 0.394
23, 168, O, f, 0.386
23, 169, O, f, 0.387
23, 170, O, f, 0.386
23, 171, O, f, 0.385
23, 172, Q, NIL, NIL
23, 173, O, f, 0.386
23, 174, O, f, 0.385
23, 175, O, f, 0.384
23, 176, O, f, 0.383
23, 177, O, f, 0.385
23, 178, O, f, 0.385
23, 179, O, f, 0.386
23, 180, O, f, 0.386
23, 181, O, f, 0.385
23, 182, O, f, 0.384
23, 183, O, f, 0.385
23, 184, O, f, 0.383
23, 185, Q, NIL, NIL
23, 186, O, f, 0.392
23, 187, O, f, 0.385
23, 188, O, f, 0.387
23, 189, O, f, 0.383
23, 190, O, f, 0.385
23, 191, O, f, 0.383
23, 192, O, f, 0.385
23, 193, O, f, 0.39
23, 194, O, f, 0.387
23, 195, O, f, 0.383
23, 196, O, f, 0.386
23, 197, O, f, 0.384
23, 198, O, f, 0.383
23, 199, Q, NIL, NIL
23, 200, O, f, 0.388
