participant, trial, stimulus, response, rt
3, 133, O, f, 0.389
3, 134, O, f, 0.385
3, 135, Q, NIL, NIL
3, 136, O, f, 0.386
3, 137, O, f, 0.385
3, 138, O, f, 0.387
3, 139, O, f, 0.39
3, 140, O, f, 0.385
3, 141, O, f, 0.383
3, 142, O, f, 0.388
3, 143, O, f, 0.386
3, 144, O, f, 0.383
3, 145, O, f, 0.386
3, 146, O, f, 0.386
3, 147, O, f, 0.389
3, 148, O, f, 0.387
3, 149, O, f, 0.386
3, 150, Q, NIL, NIL
3, 151, Q, NIL, NIL
3, 152, Q, NIL, NIL
3, 153, O, f, 0.384
3, 154, O, f, 0.384
3, 155, O, f, 0.386
3, 156, O, f, 0.384
3, 157, O, f, 0.385
3, 158, O, f, 0.383
3, 159, O, f, 0.383
3, 160, O, f, 0.384
3, 161, O, f, 0.384
3, 162, O, f, 0.384
3, 163, O, f, 0.385
3, 164, Q, NIL, NIL
3, 165, O, f, 0.385
3, 166, Q, NIL, NIL
3, 167, O, f, 0.392
3, 168, O, f, 0.387
3, 169, O, f, 0.387
3, 170, O, f, 0.394
3, 171, O, f, 0.386
3, 172, O, f, 0.391
3, 173, O, f, 0.386
3, 174, O, f, 0.387
3, 175, O, f, 0.383
3, 176, O, f, 0.385
3, 177, O, f, 0.385
3, 178, O, f, 0.386
3, 179, O, f, 0.385
3, 180, O, f, 0.387
3, 181, O, f, 0.388
3, 182, O, f, 0.386
3, 183, O, f, 0.386
3, 184, O, f, 0.394
3, 185, O, f, 0.385
3, 186, O, f, 0.385
3, 187, O, f, 0.385
3, 188, O, f, 0.385
3, 189, O, f, 0.385
3, 190, O, f, 0.389
3, 191, Q, NIL, NIL
3, 192, O, f, 0.385
3, 193, O, f, 0.388
3, 194, O, f, 0.388
3, 195, O, f, 0.384
3, 196, O, f, 0.385
3, 197, O, f, 0.388
3, 198, O, f, 0.386
3, 199, O, f, 0.386
3, 200, O, f, 0.384
