participant, trial, stimulus, response, rt
15, 108, O, f, 0.385
15, 109, O, f, 0.384
15, 110, O, f, 0.382
15, 111, O, f, 0.384
15, 112, O, f, 0.382
15, 113, O, f, 0.387
15, 114, O, f, 0.384
15, 115, O, f, 0.385
15, 116, Q, NIL, NIL
15, 117, O, f, 0.387
15, 118, Q, NIL, NIL
15, 119, O, f, 0.385
15, 120, O, f, 0.382
15, 121, O, f, 0.384
15, 122, O, f, 0.386
15, 123, O, f, 0.387
15, 124, O, f, 0.384
15, 125, O, f, 0.385
15, 126, O, f, 0.384
15, 127, O, f, 0.385
15, 128, O, f, 0.385
15, 129, O, f, 0.383
15, 130, Q, NIL, NIL
15, 131, O, f, 0.383
15, 132, O, f, 0.385
15, 133, O, f, 0.383
15, 134, O, f, 0.387
15, 135, O, f, 0.382
15, 136, O, f, 0.392
15, 137, O, f, 0.384
15, 138, O, f, 0.384
15, 139, O, f, 0.387
15, 140, O, f, 0.384
15, 141, O, f, 0.385
15, 142, O, f, 0.386
15, 143, O, f, 0.384
15, 144, O, f, 0.387
15, 145, O, f, 0.386
15, 146, Q, NIL, NIL
15, 147, O, f, 0.384
15, 148, O, f, 0.383
15, 149, Q, NIL, NIL
15, 150, O, f, 0.384
15, 151, O, f, 0.385
15, 152, O, f, 0.386
15, 153, O, f, 0.387
15, 154, O, f, 0.386
15, 155, O, f, 0.386
15, 156, O, f, 0.389
15, 157, O, f, 0.385
15, 158, O, f, 0.384
15, 159, O, f, 0.384
15, 160, O, f, 0.384
15, 161, Q, NIL, NIL
15, 162, O, f, 0.386
15, 163, O, f, 0.384
15, 164, O, f, 0.383
15, 165, O, f, 0.385
15, 166, O, f, 0.388
15, 167, Q, NIL, NIL
15, 168, O, f, 0.384
15, 169, O, f, 0.384
15, 170, O, f, 0.386
15, 171, O, f, 0.386
15, 172, O, f, 0.385
15, 173, O, f, 0.385
15, 174, O, f, 0.384
15, 175, O, f, 0.384
15, 176, Q, NIL, NIL
15, 177, O, f, 0.392
15, 178, Q, NIL, NIL
15, 179, O, f, 0.383
15, 180, O, f, 0.383
15, 181, O, f, 0.384
15, 182, O, f, 0.384
15, 183, O, f, 0.384
15, 184, O, f, 0.384
15, 185, O, f, 0.384
15, 186, O, f, 0.384
15, 187, O, f, 0.385
15, 188, O, f, 0.381
15, 189, O, f, 0.385
15, 190, O, f, 0.385
15, 191, O, f, 0.387
15, 192, O, f, 0.386
15, 193, O, f, 0.386
15, 194, O, f, 0.384
15, 195, Q, NIL, NIL
15, 196, O, f, 0.386
15, 197, O, f, 0.383
15, 198, Q, NIL, NIL
15, 199, O, f, 0.385
15, 200, O, f, 0.386
