"Subject","Block","Trial","Load","accMW","MW"
171,2,50,1,1,2
171,2,53,1,1,1
171,2,54,0,1,2
171,2,55,1,1,3
171,2,57,1,1,1
171,2,59,0,1,1
171,2,60,1,1,1
171,2,62,1,1,1
171,2,63,0,1,1
171,2,66,1,1,3
171,2,67,1,1,4
171,3,71,1,1,2
171,3,73,1,1,4
171,3,75,1,1,4
171,3,77,0,1,1
171,3,80,0,1,1
171,3,82,0,1,1
171,3,85,1,1,2
171,3,87,1,1,5
171,3,89,0,1,1
171,3,92,1,1,1
171,3,94,0,1,1
171,3,97,0,1,2
171,3,99,1,0,4
171,3,100,0,1,1
171,3,102,1,1,2
172,1,2,0,1,1
172,1,4,1,1,1
172,1,5,1,1,2
172,1,7,1,1,1
172,1,10,0,1,1
172,1,11,1,1,1
172,1,13,0,1,1
172,1,15,0,1,1
172,1,19,1,1,1
172,1,21,0,1,1
172,1,23,0,1,1
172,1,26,0,1,1
172,1,29,0,1,1
172,1,31,1,1,1
172,1,34,0,1,1
172,2,38,1,1,1
172,2,40,0,1,1
172,2,42,0,1,1
172,2,44,0,1,1
172,2,46,0,1,2
172,2,48,1,1,1
172,2,50,1,1,1
172,2,53,1,0,2
172,2,54,0,1,3
172,2,55,1,0,2
172,2,57,1,1,1
172,2,59,0,1,1
172,2,60,1,1,1
172,2,62,1,1,1
172,2,63,0,1,1
172,2,66,1,0,1
172,2,67,1,1,1
172,3,71,1,1,3
172,3,73,1,1,1
172,3,75,1,1,1
172,3,77,0,1,1
172,3,80,0,1,1
172,3,82,0,1,3
172,3,85,1,1,1
172,3,87,1,1,3
172,3,89,0,1,1
172,3,92,1,1,1
172,3,94,0,1,1
172,3,97,0,1,1
172,3,99,1,1,1
172,3,100,0,1,1
172,3,102,1,1,1
173,1,2,0,1,1
173,1,4,1,1,1
173,1,5,1,1,1
173,1,7,1,1,1
173,1,10,0,1,1
173,1,11,1,1,1
173,1,13,0,1,1
173,1,15,0,1,1
173,1,19,1,1,1
173,1,21,0,1,1
173,1,23,0,1,1
173,1,26,0,1,1
173,1,29,0,1,1
173,1,31,1,0,3
173,1,34,0,1,1
173,2,38,1,1,1
173,2,40,0,1,1
173,2,42,0,0,1
173,2,44,0,1,1
173,2,46,0,1,1
173,2,48,1,1,1
173,2,50,1,1,1
173,2,53,1,0,1
173,2,54,0,1,1
173,2,55,1,1,1
173,2,57,1,1,1
173,2,59,0,1,1
173,2,60,1,0,1
173,2,62,1,1,1
173,2,63,0,1,1
173,2,66,1,0,2
173,2,67,1,0,1
173,3,71,1,1,1
173,3,73,1,1,1
173,3,75,1,0,1
173,3,77,0,1,1
173,3,80,0,1,1
173,3,82,0,1,1
173,3,85,1,1,1
173,3,87,1,1,1
173,3,89,0,1,1
173,3,92,1,0,4
173,3,94,0,1,1
173,3,97,0,1,1
173,3,99,1,1,1
173,3,100,0,0,1
173,3,102,1,0,3
174,1,2,0,1,1
174,1,4,1,1,1
174,1,5,1,1,1
174,1,7,1,1,1
174,1,10,0,1,1
174,1,11,1,1,1
174,1,13,0,1,1
174,1,15,0,1,1
174,1,19,1,1,1
174,1,21,0,1,1
174,1,23,0,1,1
174,1,26,0,1,2
174,1,29,0,1,3
174,1,31,1,1,2
174,1,34,0,1,2
174,2,38,1,1,3
174,2,40,0,1,3
174,2,42,0,1,3
174,2,44,0,1,3
174,2,46,0,1,3
174,2,48,1,1,2
174,2,50,1,1,2
174,2,53,1,1,2
174,2,54,0,1,2
174,2,55,1,1,2
174,2,57,1,1,2
174,2,59,0,1,2
174,2,60,1,0,2
174,2,62,1,1,2
174,2,63,0,1,2
174,2,66,1,1,2
174,2,67,1,1,2
174,3,71,1,1,2
174,3,73,1,1,2
174,3,75,1,0,2
174,3,77,0,1,2
174,3,80,0,1,2
174,3,82,0,1,2
174,3,85,1,1,2
174,3,87,1,1,2
174,3,89,0,1,2
174,3,92,1,0,2
174,3,94,0,1,2
174,3,97,0,1,2
174,3,99,1,1,2
174,3,100,0,1,2
174,3,102,1,1,2
175,1,2,0,0,2
175,1,4,1,1,1
175,1,5,1,1,2
175,1,7,1,1,1
175,1,10,0,1,2
175,1,11,1,1,2
175,1,13,0,1,2
175,1,15,0,1,2
175,1,19,1,1,2
175,1,21,0,1,1
175,1,23,0,1,1
175,1,26,0,1,2
175,1,29,0,1,2
175,1,31,1,1,3
175,1,34,0,0,2
175,2,38,1,1,2
175,2,40,0,1,2
175,2,42,0,1,1
175,2,44,0,1,1
175,2,46,0,1,2
175,2,48,1,1,2
175,2,50,1,1,1
175,2,53,1,1,1
175,2,54,0,0,2
175,2,55,1,1,2
175,2,57,1,1,2
175,2,59,0,1,1
175,2,60,1,0,1
175,2,62,1,1,1
175,2,63,0,1,2
175,2,66,1,1,1
175,2,67,1,1,2
175,3,71,1,1,1
175,3,73,1,1,2
175,3,75,1,1,2
175,3,77,0,1,1
175,3,80,0,1,1
175,3,82,0,1,2
175,3,85,1,1,1
175,3,87,1,1,1
175,3,89,0,1,1
175,3,92,1,1,1
175,3,94,0,1,1
175,3,97,0,1,1
175,3,99,1,1,1
175,3,100,0,1,1
175,3,102,1,1,1
176,1,2,0,1,4
176,1,4,1,1,3
176,1,5,1,1,4
176,1,7,1,1,4
176,1,10,0,1,3
176,1,11,1,1,3
176,1,13,0,1,3
176,1,15,0,1,3
176,1,19,1,1,3
176,1,21,0,0,3
176,1,23,0,1,3
176,1,26,0,1,4
176,1,29,0,1,4
176,1,31,1,1,4
176,1,34,0,1,3
176,2,38,1,1,2
176,2,40,0,1,3
176,2,42,0,1,3
176,2,44,0,1,3
176,2,46,0,0,2
176,2,48,1,1,3
176,2,50,1,1,3
176,2,53,1,0,2
176,2,54,0,1,2
176,2,55,1,1,2
176,2,57,1,0,3
176,2,59,0,1,3
176,2,60,1,0,2
176,2,62,1,1,3
176,2,63,0,1,4
176,2,66,1,1,4
176,2,67,1,0,3
176,3,71,1,1,4
176,3,73,1,0,3
176,3,75,1,1,4
176,3,77,0,1,4
176,3,80,0,1,4
176,3,82,0,1,5
176,3,85,1,1,4
176,3,87,1,1,3
176,3,89,0,1,3
176,3,92,1,1,4
176,3,94,0,1,4
176,3,97,0,0,4
176,3,99,1,0,3
176,3,100,0,1,3
176,3,102,1,1,4
177,1,2,0,1,1
177,1,4,1,1,1
177,1,5,1,1,1
177,1,7,1,1,4
177,1,10,0,1,2
177,1,11,1,1,1
177,1,13,0,1,1
177,1,15,0,1,5
177,1,19,1,1,3
177,1,21,0,1,4
177,1,23,0,1,1
177,1,26,0,1,3
177,1,29,0,1,5
177,1,31,1,1,5
177,1,34,0,1,1
177,2,38,1,1,1
177,2,40,0,1,4
177,2,42,0,1,4
177,2,44,0,1,2
177,2,46,0,1,6
177,2,48,1,1,1
177,2,50,1,1,1
177,2,53,1,1,5
177,2,54,0,1,4
177,2,55,1,0,6
177,2,57,1,1,2
177,2,59,0,1,1
177,2,60,1,0,6
177,2,62,1,0,4
177,2,63,0,1,6
177,2,66,1,1,1
177,2,67,1,1,6
177,3,71,1,1,1
177,3,73,1,1,1
177,3,75,1,0,6
177,3,77,0,1,1
177,3,80,0,1,1
177,3,82,0,1,1
177,3,85,1,0,1
177,3,87,1,1,1
177,3,89,0,1,1
177,3,92,1,0,3
177,3,94,0,1,6
177,3,97,0,1,5
177,3,99,1,1,1
177,3,100,0,1,1
177,3,102,1,1,6
178,1,2,0,1,1
178,1,4,1,1,1
178,1,5,1,1,2
178,1,7,1,1,2
178,1,10,0,1,1
178,1,11,1,1,1
178,1,13,0,1,1
178,1,15,0,1,1
178,1,19,1,1,2
178,1,21,0,1,2
178,1,23,0,1,2
178,1,26,0,1,2
178,1,29,0,1,1
178,1,31,1,0,1
178,1,34,0,1,2
178,2,38,1,1,2
178,2,40,0,1,2
178,2,42,0,1,2
178,2,44,0,1,1
178,2,46,0,0,1
178,2,48,1,1,3
178,2,50,1,1,2
178,2,53,1,0,2
178,2,54,0,1,1
178,2,55,1,0,2
178,2,57,1,0,3
178,2,59,0,1,1
178,2,60,1,1,1
178,2,62,1,1,1
178,2,63,0,1,3
178,2,66,1,1,2
178,2,67,1,0,2
178,3,71,1,1,1
178,3,73,1,1,1
178,3,75,1,1,1
178,3,77,0,1,1
178,3,80,0,1,1
178,3,82,0,1,2
178,3,85,1,1,1
178,3,87,1,1,1
178,3,89,0,1,1
178,3,92,1,1,1
178,3,94,0,1,1
178,3,97,0,1,1
178,3,99,1,1,1
178,3,100,0,1,1
178,3,102,1,1,1
179,1,2,0,1,1
179,1,4,1,1,1
179,1,5,1,0,1
179,1,7,1,1,1
179,1,10,0,1,2
179,1,11,1,1,1
179,1,13,0,1,1
179,1,15,0,1,1
179,1,19,1,1,2
179,1,21,0,1,1
179,1,23,0,1,1
179,1,26,0,1,2
179,1,29,0,1,1
179,1,31,1,1,1
179,1,34,0,1,3
179,2,38,1,1,3
179,2,40,0,1,2
179,2,42,0,1,1
179,2,44,0,1,2
179,2,46,0,1,1
179,2,48,1,1,1
179,2,50,1,1,3
179,2,53,1,0,2
179,2,54,0,1,1
179,2,55,1,1,1
179,2,57,1,1,1
179,2,59,0,1,1
179,2,60,1,1,2
179,2,62,1,1,1
179,2,63,0,1,1
179,2,66,1,1,2
179,2,67,1,0,3
179,3,71,1,1,4
179,3,73,1,1,2
179,3,75,1,1,3
179,3,77,0,1,4
179,3,80,0,1,4
179,3,82,0,1,3
179,3,85,1,1,4
179,3,87,1,1,3
179,3,89,0,1,4
179,3,92,1,1,3
179,3,94,0,1,4
179,3,97,0,1,4
179,3,99,1,0,5
179,3,100,0,1,2
179,3,102,1,1,4
180,1,2,0,1,1
180,1,4,1,1,1
180,1,5,1,1,1
180,1,7,1,1,1
180,1,10,0,1,1
180,1,11,1,1,1
180,1,13,0,0,1
180,1,15,0,1,2
180,1,19,1,1,1
180,1,21,0,1,1
180,1,23,0,1,3
180,1,26,0,1,2
180,1,29,0,1,1
180,1,31,1,1,1
180,1,34,0,1,1
180,2,38,1,1,1
180,2,40,0,1,1
180,2,42,0,1,1
180,2,44,0,1,1
180,2,46,0,1,1
180,2,48,1,1,1
180,2,50,1,1,1
180,2,53,1,1,1
180,2,54,0,1,1
180,2,55,1,1,1
180,2,57,1,1,1
180,2,59,0,1,1
180,2,60,1,1,1
180,2,62,1,1,1
180,2,63,0,1,1
180,2,66,1,1,1
180,2,67,1,0,1
180,3,71,1,1,1
180,3,73,1,1,1
180,3,75,1,1,1
180,3,77,0,1,1
180,3,80,0,1,1
180,3,82,0,1,1
180,3,85,1,1,1
180,3,87,1,1,1
180,3,89,0,1,1
180,3,92,1,1,2
180,3,94,0,1,1
180,3,97,0,1,1
180,3,99,1,1,1
180,3,100,0,1,1
180,3,102,1,1,1
181,1,2,0,1,2
181,1,4,1,1,3
181,1,5,1,1,2
181,1,7,1,1,2
181,1,10,0,1,2
181,1,11,1,1,2
181,1,13,0,1,2
181,1,15,0,1,4
181,1,19,1,1,3
181,1,21,0,1,2
181,1,23,0,1,2
181,1,26,0,1,2
181,1,29,0,1,2
181,1,31,1,1,2
181,1,34,0,0,2
181,2,38,1,1,2
181,2,40,0,1,2
181,2,42,0,1,2
181,2,44,0,1,2
181,2,46,0,1,2
181,2,48,1,1,2
181,2,50,1,1,2
181,2,53,1,1,2
181,2,54,0,1,3
181,2,55,1,1,4
181,2,57,1,0,2
181,2,59,0,0,3
181,2,60,1,1,3
181,2,62,1,1,2
181,2,63,0,1,2
181,2,66,1,1,2
181,2,67,1,0,4
181,3,71,1,1,2
181,3,73,1,1,3
181,3,75,1,1,3
181,3,77,0,1,2
181,3,80,0,1,2
181,3,82,0,1,2
181,3,85,1,1,2
181,3,87,1,1,2
181,3,89,0,1,2
181,3,92,1,1,2
181,3,94,0,1,2
181,3,97,0,1,2
181,3,99,1,1,2
181,3,100,0,1,2
181,3,102,1,1,2
182,1,2,0,1,1
182,1,4,1,1,1
182,1,5,1,1,2
182,1,7,1,1,3
182,1,10,0,1,2
182,1,11,1,1,1
182,1,13,0,1,2
182,1,15,0,1,1
182,1,19,1,1,1
182,1,21,0,0,1
182,1,23,0,1,2
182,1,26,0,1,3
182,1,29,0,1,3
182,1,31,1,0,4
182,1,34,0,1,2
182,2,38,1,1,1
182,2,40,0,1,3
182,2,42,0,1,4
182,2,44,0,1,2
182,2,46,0,1,3
182,2,48,1,1,3
182,2,50,1,1,5
182,2,53,1,1,4
182,2,54,0,1,4
182,2,55,1,1,2
182,2,57,1,1,2
182,2,59,0,1,1
182,2,60,1,1,3
182,2,62,1,0,4
182,2,63,0,1,2
182,2,66,1,1,3
182,2,67,1,1,3
182,3,71,1,1,4
182,3,73,1,1,5
182,3,75,1,0,6
182,3,77,0,1,4
182,3,80,0,1,5
182,3,82,0,1,4
182,3,85,1,1,4
182,3,87,1,1,4
182,3,89,0,1,6
182,3,92,1,0,2
182,3,94,0,0,5
182,3,97,0,1,3
182,3,99,1,1,3
182,3,100,0,1,5
182,3,102,1,0,4
183,1,2,0,1,4
183,1,4,1,1,1
183,1,5,1,1,2
183,1,7,1,1,3
183,1,10,0,1,5
183,1,11,1,1,2
183,1,13,0,1,2
183,1,15,0,1,2
183,1,19,1,1,1
183,1,21,0,1,2
183,1,23,0,1,5
183,1,26,0,1,2
183,1,29,0,1,3
183,1,31,1,0,2
183,1,34,0,1,1
183,2,38,1,0,2
183,2,40,0,1,4
183,2,42,0,1,3
183,2,44,0,1,2
183,2,46,0,1,2
183,2,48,1,1,3
183,2,50,1,0,2
183,2,53,1,0,3
183,2,54,0,1,1
183,2,55,1,0,2
183,2,57,1,0,2
183,2,59,0,1,2
183,2,60,1,0,2
183,2,62,1,1,2
183,2,63,0,1,5
183,2,66,1,1,2
183,2,67,1,0,3
183,3,71,1,1,2
183,3,73,1,0,3
183,3,75,1,1,2
183,3,77,0,1,5
183,3,80,0,1,1
183,3,82,0,1,2
183,3,85,1,1,5
183,3,87,1,1,2
183,3,89,0,1,5
183,3,92,1,1,2
183,3,94,0,1,1
183,3,97,0,1,1
183,3,99,1,0,2
183,3,100,0,1,5
183,3,102,1,1,2
184,1,2,0,1,1
184,1,4,1,1,1
184,1,5,1,1,1
184,1,7,1,1,1
184,1,10,0,1,1
184,1,11,1,1,1
184,1,13,0,1,1
184,1,15,0,1,1
184,1,19,1,1,1
184,1,21,0,1,1
184,1,23,0,1,1
184,1,26,0,1,1
184,1,29,0,1,1
184,1,31,1,1,1
184,1,34,0,1,1
184,2,38,1,1,1
184,2,40,0,1,1
184,2,42,0,0,1
184,2,44,0,1,1
184,2,46,0,0,1
184,2,48,1,1,1
184,2,50,1,0,1
184,2,53,1,0,1
184,2,54,0,1,1
184,2,55,1,0,1
184,2,57,1,0,1
184,2,59,0,1,1
184,2,60,1,1,1
184,2,62,1,1,1
184,2,63,0,1,1
184,2,66,1,1,1
184,2,67,1,0,1
184,3,71,1,1,1
184,3,73,1,1,1
184,3,75,1,1,1
184,3,77,0,0,1
184,3,80,0,1,1
184,3,82,0,1,1
184,3,85,1,1,1
184,3,87,1,1,1
184,3,89,0,1,1
184,3,92,1,1,1
184,3,94,0,1,1
184,3,97,0,1,1
184,3,99,1,0,1
184,3,100,0,1,1
184,3,102,1,1,1
185,1,2,0,1,2
185,1,4,1,1,1
185,1,5,1,1,1
185,1,7,1,1,1
185,1,10,0,1,1
185,1,11,1,1,1
185,1,13,0,1,2
185,1,15,0,1,1
185,1,19,1,1,1
185,1,21,0,1,1
185,1,23,0,1,1
185,1,26,0,1,1
185,1,29,0,1,1
185,1,31,1,1,1
185,1,34,0,1,1
185,2,38,1,0,1
185,2,40,0,1,1
185,2,42,0,1,1
185,2,44,0,1,1
185,2,46,0,0,2
185,2,48,1,1,2
185,2,50,1,1,2
185,2,53,1,0,1
185,2,54,0,1,1
185,2,55,1,0,2
185,2,57,1,0,3
185,2,59,0,1,1
185,2,60,1,1,1
185,2,62,1,1,2
185,2,63,0,1,1
185,2,66,1,1,1
185,2,67,1,1,1
185,3,71,1,1,2
185,3,73,1,1,2
185,3,75,1,1,2
185,3,77,0,1,2
185,3,80,0,1,2
185,3,82,0,1,1
185,3,85,1,1,2
185,3,87,1,1,2
185,3,89,0,1,2
185,3,92,1,0,2
185,3,94,0,1,2
185,3,97,0,0,3
185,3,99,1,1,2
185,3,100,0,1,2
185,3,102,1,1,3
186,1,2,0,1,3
186,1,4,1,1,2
186,1,5,1,1,1
186,1,7,1,1,1
186,1,10,0,1,2
186,1,11,1,1,2
186,1,13,0,1,2
186,1,15,0,1,3
186,1,19,1,1,2
186,1,21,0,1,2
186,1,23,0,1,2
186,1,26,0,1,2
186,1,29,0,1,2
186,1,31,1,1,3
186,1,34,0,1,2
186,2,38,1,1,2
186,2,40,0,1,3
186,2,42,0,1,3
186,2,44,0,1,3
186,2,46,0,1,4
186,2,48,1,1,4
186,2,50,1,1,3
186,2,53,1,1,3
186,2,54,0,1,2
186,2,55,1,1,5
186,2,57,1,1,2
186,2,59,0,1,3
186,2,60,1,1,2
186,2,62,1,1,2
186,2,63,0,1,2
186,2,66,1,1,2
186,2,67,1,1,3
186,3,71,1,1,5
186,3,73,1,1,5
186,3,75,1,1,2
186,3,77,0,1,2
186,3,80,0,1,2
186,3,82,0,1,3
186,3,85,1,1,3
186,3,87,1,1,3
186,3,89,0,1,3
186,3,92,1,1,3
186,3,94,0,1,4
186,3,97,0,1,3
186,3,99,1,1,4
186,3,100,0,1,4
186,3,102,1,1,5
187,1,2,0,1,1
187,1,4,1,1,1
187,1,5,1,1,2
187,1,7,1,1,2
187,1,10,0,1,1
187,1,11,1,1,1
187,1,13,0,1,1
187,1,15,0,1,1
187,1,19,1,1,1
187,1,21,0,1,1
187,1,23,0,1,1
187,1,26,0,1,1
187,1,29,0,1,1
187,1,31,1,1,1
187,1,34,0,1,1
187,2,38,1,1,1
187,2,40,0,1,1
187,2,42,0,1,1
187,2,44,0,1,1
187,2,46,0,1,1
187,2,48,1,1,2
187,2,50,1,1,1
187,2,53,1,1,1
187,2,54,0,1,1
187,2,55,1,1,3
187,2,57,1,1,2
187,2,59,0,0,4
187,2,60,1,1,4
187,2,62,1,1,1
187,2,63,0,1,2
187,2,66,1,1,2
187,2,67,1,1,4
187,3,71,1,1,3
187,3,73,1,0,6
187,3,75,1,1,1
187,3,77,0,1,2
187,3,80,0,1,1
187,3,82,0,1,1
187,3,85,1,1,3
187,3,87,1,1,1
187,3,89,0,1,2
187,3,92,1,0,2
187,3,94,0,1,1
187,3,97,0,1,1
187,3,99,1,1,1
187,3,100,0,1,5
187,3,102,1,1,3
188,1,2,0,1,1
188,1,4,1,1,1
188,1,5,1,1,2
188,1,7,1,1,2
188,1,10,0,1,2
188,1,11,1,1,2
188,1,13,0,1,2
188,1,15,0,1,1
188,1,19,1,1,1
188,1,21,0,1,2
188,1,23,0,1,1
188,1,26,0,1,2
188,1,29,0,1,2
188,1,31,1,1,2
188,1,34,0,0,3
188,2,38,1,1,2
188,2,40,0,1,1
188,2,42,0,0,2
188,2,44,0,1,2
188,2,46,0,1,2
188,2,48,1,1,2
188,2,50,1,1,2
188,2,53,1,1,2
188,2,54,0,1,1
188,2,55,1,1,2
188,2,57,1,1,2
188,2,59,0,1,2
188,2,60,1,1,2
188,2,62,1,1,1
188,2,63,0,1,1
188,2,66,1,1,1
188,2,67,1,1,2
188,3,71,1,1,3
188,3,73,1,1,1
188,3,75,1,1,2
188,3,77,0,1,2
188,3,80,0,1,2
188,3,82,0,1,2
188,3,85,1,1,2
188,3,87,1,1,2
188,3,89,0,1,1
188,3,92,1,1,5
188,3,94,0,1,1
188,3,97,0,1,1
188,3,99,1,0,2
188,3,100,0,1,1
188,3,102,1,1,2
189,1,2,0,1,1
189,1,4,1,1,1
189,1,5,1,1,1
189,1,7,1,1,2
189,1,10,0,1,3
189,1,11,1,1,1
189,1,13,0,1,3
189,1,15,0,1,1
189,1,19,1,1,1
189,1,21,0,1,1
189,1,23,0,1,1
189,1,26,0,1,1
189,1,29,0,1,1
189,1,31,1,0,6
189,1,34,0,1,1
189,2,38,1,1,1
189,2,40,0,1,1
189,2,42,0,1,1
189,2,44,0,1,1
189,2,46,0,1,1
189,2,48,1,1,1
189,2,50,1,1,1
189,2,53,1,1,1
189,2,54,0,1,1
189,2,55,1,0,1
189,2,57,1,0,1
189,2,59,0,0,1
189,2,60,1,1,1
189,2,62,1,1,1
189,2,63,0,1,1
189,2,66,1,1,1
189,2,67,1,1,1
189,3,71,1,1,1
189,3,73,1,1,1
189,3,75,1,1,1
189,3,77,0,1,1
189,3,80,0,1,1
189,3,82,0,1,1
189,3,85,1,1,1
189,3,87,1,1,1
189,3,89,0,1,1
189,3,92,1,1,1
189,3,94,0,1,1
189,3,97,0,1,1
189,3,99,1,1,1
189,3,100,0,1,1
189,3,102,1,1,1
190,1,2,0,1,1
190,1,4,1,1,1
190,1,5,1,1,1
190,1,7,1,1,1
190,1,10,0,1,1
190,1,11,1,1,1
190,1,13,0,1,1
190,1,15,0,1,1
190,1,19,1,1,3
190,1,21,0,1,4
190,1,23,0,1,2
190,1,26,0,1,2
190,1,29,0,1,2
190,1,31,1,1,2
190,1,34,0,1,4
190,2,38,1,1,2
190,2,40,0,1,2
190,2,42,0,1,1
190,2,44,0,1,1
190,2,46,0,1,3
190,2,48,1,1,2
190,2,50,1,1,2
190,2,53,1,1,2
190,2,54,0,1,1
190,2,55,1,1,3
190,2,57,1,1,3
190,2,59,0,1,4
190,2,60,1,1,3
190,2,62,1,1,2
190,2,63,0,1,2
190,2,66,1,1,3
190,2,67,1,1,1
190,3,71,1,1,4
190,3,73,1,1,2
190,3,75,1,1,3
190,3,77,0,1,4
190,3,80,0,1,3
190,3,82,0,1,1
190,3,85,1,1,4
190,3,87,1,1,4
190,3,89,0,1,3
190,3,92,1,1,4
190,3,94,0,1,3
190,3,97,0,1,3
190,3,99,1,1,2
190,3,100,0,1,2
190,3,102,1,1,3
191,1,2,0,1,1
191,1,4,1,1,1
191,1,5,1,1,1
191,1,7,1,1,2
191,1,10,0,1,2
191,1,11,1,1,1
191,1,13,0,1,1
191,1,15,0,1,1
191,1,19,1,1,1
191,1,21,0,1,2
191,1,23,0,1,1
191,1,26,0,1,2
191,1,29,0,1,2
191,1,31,1,1,2
191,1,34,0,1,2
191,2,38,1,1,1
191,2,40,0,1,3
191,2,42,0,0,2
191,2,44,0,1,1
191,2,46,0,0,1
191,2,48,1,1,1
191,2,50,1,1,3
191,2,53,1,1,1
191,2,54,0,1,2
191,2,55,1,1,1
191,2,57,1,1,2
191,2,59,0,1,2
191,2,60,1,1,3
191,2,62,1,1,2
191,2,63,0,1,2
191,2,66,1,1,4
191,2,67,1,1,1
191,3,71,1,1,2
191,3,73,1,1,2
191,3,75,1,1,2
191,3,77,0,1,2
191,3,80,0,1,2
191,3,82,0,1,2
191,3,85,1,1,3
191,3,87,1,1,2
191,3,89,0,1,2
191,3,92,1,1,3
191,3,94,0,1,2
191,3,97,0,1,2
191,3,99,1,0,6
191,3,100,0,1,2
191,3,102,1,1,5
192,1,2,0,1,3
192,1,4,1,1,3
192,1,5,1,1,3
192,1,7,1,0,4
192,1,10,0,0,5
192,1,11,1,1,4
192,1,13,0,1,3
192,1,15,0,1,3
192,1,19,1,1,3
192,1,21,0,1,3
192,1,23,0,1,3
192,1,26,0,0,4
192,1,29,0,1,3
192,1,31,1,1,5
192,1,34,0,0,5
192,2,38,1,1,3
192,2,40,0,1,3
192,2,42,0,1,4
192,2,44,0,1,3
192,2,46,0,1,5
192,2,48,1,1,5
192,2,50,1,1,4
192,2,53,1,1,4
192,2,54,0,1,4
192,2,55,1,1,4
192,2,57,1,1,5
192,2,59,0,1,4
192,2,60,1,0,6
192,2,62,1,1,6
192,2,63,0,1,6
192,2,66,1,1,6
192,2,67,1,0,5
192,3,71,1,1,5
192,3,73,1,1,5
192,3,75,1,1,5
192,3,77,0,1,5
192,3,80,0,1,5
192,3,82,0,1,6
192,3,85,1,1,6
192,3,87,1,1,6
192,3,89,0,1,5
192,3,92,1,0,6
192,3,94,0,1,6
192,3,97,0,1,6
192,3,99,1,1,5
192,3,100,0,1,5
192,3,102,1,1,5
193,1,2,0,1,3
193,1,4,1,1,2
193,1,5,1,1,2
193,1,7,1,1,2
193,1,10,0,1,2
193,1,11,1,1,3
193,1,13,0,1,3
193,1,15,0,1,2
193,1,19,1,1,2
193,1,21,0,1,2
193,1,23,0,1,3
193,1,26,0,1,2
193,1,29,0,1,3
193,1,31,1,1,3
193,1,34,0,1,3
193,2,38,1,1,2
193,2,40,0,1,2
193,2,42,0,0,3
193,2,44,0,1,2
193,2,46,0,0,3
193,2,48,1,1,2
193,2,50,1,1,2
193,2,53,1,1,2
193,2,54,0,1,3
193,2,55,1,1,3
193,2,57,1,0,3
193,2,59,0,1,2
193,2,60,1,1,3
193,2,62,1,1,3
193,2,63,0,1,3
193,2,66,1,0,2
193,2,67,1,1,2
193,3,71,1,1,3
193,3,73,1,1,2
193,3,75,1,1,2
193,3,77,0,1,3
193,3,80,0,1,3
193,3,82,0,1,3
193,3,85,1,1,3
193,3,87,1,1,3
193,3,89,0,1,3
193,3,92,1,1,4
193,3,94,0,1,3
193,3,97,0,1,3
193,3,99,1,1,3
193,3,100,0,1,3
193,3,102,1,1,4
194,1,2,0,1,1
194,1,4,1,1,1
194,1,5,1,1,1
194,1,7,1,0,3
194,1,10,0,1,1
194,1,11,1,1,1
194,1,13,0,1,1
194,1,15,0,1,1
194,1,19,1,1,1
194,1,21,0,1,1
194,1,23,0,1,1
194,1,26,0,1,1
194,1,29,0,1,1
194,1,31,1,1,1
194,1,34,0,1,3
194,2,38,1,1,1
194,2,40,0,1,1
194,2,42,0,1,4
194,2,44,0,1,1
194,2,46,0,0,2
194,2,48,1,1,1
194,2,50,1,1,2
194,2,53,1,1,2
194,2,54,0,1,2
194,2,55,1,1,2
194,2,57,1,1,1
194,2,59,0,1,2
194,2,60,1,0,1
194,2,62,1,1,1
194,2,63,0,1,1
194,2,66,1,1,1
194,2,67,1,1,4
194,3,71,1,1,2
194,3,73,1,1,2
194,3,75,1,1,2
194,3,77,0,1,2
194,3,80,0,1,2
194,3,82,0,1,2
194,3,85,1,1,2
194,3,87,1,1,4
194,3,89,0,1,3
194,3,92,1,1,4
194,3,94,0,1,4
194,3,97,0,1,3
194,3,99,1,1,4
194,3,100,0,1,3
194,3,102,1,1,4
195,1,2,0,1,1
195,1,4,1,1,1
195,1,5,1,0,1
195,1,7,1,1,1
195,1,10,0,1,1
195,1,11,1,1,1
195,1,13,0,1,1
195,1,15,0,1,1
195,1,19,1,1,1
195,1,21,0,1,1
195,1,23,0,1,1
195,1,26,0,1,1
195,1,29,0,1,1
195,1,31,1,1,1
195,1,34,0,1,1
195,2,38,1,1,1
195,2,40,0,1,1
195,2,42,0,1,1
195,2,44,0,1,1
195,2,46,0,1,1
195,2,48,1,1,1
195,2,50,1,1,1
195,2,53,1,0,1
195,2,54,0,1,1
195,2,55,1,1,1
195,2,57,1,1,1
195,2,59,0,1,1
195,2,60,1,1,1
195,2,62,1,1,2
195,2,63,0,1,2
195,2,66,1,1,2
195,2,67,1,1,1
195,3,71,1,1,2
195,3,73,1,1,2
195,3,75,1,1,2
195,3,77,0,1,2
195,3,80,0,1,3
195,3,82,0,1,3
195,3,85,1,1,4
195,3,87,1,1,6
195,3,89,0,1,5
195,3,92,1,1,6
195,3,94,0,1,5
195,3,97,0,1,5
195,3,99,1,1,5
195,3,100,0,1,5
195,3,102,1,1,6
301,1,2,0,1,1
301,1,4,1,1,1
301,1,5,1,1,1
301,1,7,1,1,1
301,1,10,0,1,1
301,1,11,1,1,1
301,1,13,0,1,1
301,1,15,0,1,1
301,1,19,1,1,1
301,1,21,0,1,1
